Model,Accuracy_mean,Accuracy_std,BalAcc_mean,BalAcc_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,Precision_mean,Precision_std,Recall_mean,Recall_std,FitTime_mean,FitTime_std,ScoreTime_mean,ScoreTime_std
LightGBM,0.8043062200956939,0.02595813210637799,0.7833715771246053,0.030348470903522294,0.7306016420189235,0.04042973951935612,0.867103610393339,0.017179329888420945,0.7755833561865915,0.03897665182983952,0.6926697530864198,0.05744032024424174,4.7796152353286745,0.06639843898986793,0.015568375587463379,0.002479659877652483
CatBoost,0.80622009569378,0.019304176135422995,0.7819635775552685,0.021114172047975725,0.7285315711168319,0.028365125554458845,0.8669251991817399,0.019548565512112582,0.7903803482377343,0.033849173633100714,0.6766512345679013,0.03616354291530208,12.57628002166748,2.576635496887533,0.013921284675598144,0.001951550574012284
XGBoost,0.8019138755980861,0.027826256443463333,0.7805473684682745,0.029565211262953514,0.7274557374834791,0.03868160974765261,0.8693066770743612,0.022311452381504372,0.7733441018991635,0.04451885998095812,0.6878086419753087,0.04387398723327102,4.4321259498596195,0.06661225655792116,0.01424095630645752,0.0035190840515470236
HistGradientBoosting,0.7971291866028708,0.022690168094135557,0.7766656348693654,0.024668603022551524,0.7226131308231387,0.03243318764762589,0.8648337460522537,0.018191766506253874,0.7626345342106701,0.03630264364166025,0.6878395061728395,0.04194918950541097,0.9827228784561157,0.016619089050932283,0.01246483325958252,0.0041333174231893205
RandomForest,0.8038277511961722,0.024604862233718525,0.7742043048377835,0.028174287721077055,0.7162693984382101,0.0395131922998934,0.8621587218274476,0.013093434544840184,0.8065434228300308,0.039677160788375535,0.6455864197530865,0.04957493240894831,1.2616405725479125,0.44586630080169876,0.4470610857009888,0.4224836605236794
ExtraTrees,0.8019138755980861,0.018072364241423028,0.7726263727390179,0.02023276717830374,0.7145958883087666,0.028279775246212124,0.8561073203775482,0.015151777459798468,0.8018154929194526,0.03329639620483231,0.6455555555555555,0.037162410684785006,0.5555552244186401,0.09245017312395598,0.15484619140625,0.061407967766006585
MLPClassifier,0.7669856459330144,0.027812541044728124,0.7528419286534596,0.030775612021890653,0.694970672996565,0.038097630126907485,0.8295914082687339,0.027639357386314272,0.7000592382153147,0.03764549382346735,0.6915123456790124,0.05271567191134537,1.9675429105758666,0.21821569583318037,0.005125212669372559,0.003847330773516107
NuSVC,0.7803827751196172,0.028212088708279334,0.7546981768590295,0.02892251858099494,0.6924081313488635,0.03816466734529254,0.840703326873385,0.029015126674667224,0.7535358191394406,0.05418212145197716,0.6431172839506172,0.04937302717023521,0.12098889350891114,0.011801939013826373,0.043431544303894044,0.005373850897144988
KNeighbors,0.7617224880382776,0.03180208888195094,0.7453809126471432,0.028417458098967844,0.6858616744431246,0.033593888750232545,0.8165125924131497,0.026391566015606185,0.7003638889335847,0.05576916388333571,0.6742283950617284,0.03241344904164402,0.009419465065002441,0.0005674514831899279,0.05631334781646728,0.0013100413756244073
GradientBoosting,0.7789473684210526,0.035290122324566076,0.7500542366494402,0.03475671944534664,0.685165869327536,0.04699579403372858,0.8456025696238875,0.025034800090205107,0.7621317436877515,0.0689322651124448,0.6244907407407407,0.04670861488870571,3.34198853969574,0.008783585613845854,0.00617973804473877,0.0026807178215085712
SVC,0.7808612440191388,0.030991917834746082,0.7480832346396784,0.03296386940020111,0.6799470846087192,0.045214676511524055,0.8281848442434683,0.03367486750370661,0.7772587814492823,0.05699057439173078,0.6057716049382715,0.04910330116365141,0.10908095836639405,0.014016271908211373,0.04667365550994873,0.0035657051433206103
Bagging,0.7775119617224879,0.016765387593005276,0.7469200401952341,0.01960934168403136,0.6794285963379936,0.028324418857056687,0.8303420408053404,0.022100209137708313,0.7625710146639988,0.0319948704995324,0.6143827160493827,0.042802731059800155,0.5979536771774292,0.011403266749139796,0.033935260772705075,0.001948739772075437
DecisionTree,0.7196172248803827,0.0395328443632017,0.707098025229687,0.04183782210564905,0.6413118369207024,0.05237502082345596,0.707098025229687,0.04183782210564905,0.6322753561193963,0.05422763771350325,0.6529012345679013,0.06505563888958393,0.11409218311309814,0.0035385034389056034,0.004381942749023438,0.003260465557706235
LogisticRegression,0.7320574162679427,0.03747157934440425,0.7090840555914442,0.03831456807115555,0.6361671472503454,0.04964237248054534,0.7794991745621591,0.02242963013342264,0.6680469534906662,0.05808585788182411,0.609429012345679,0.05635702789704707,0.048976802825927736,0.005736806571445799,0.008474373817443847,0.0007281330421452873
